ablation_id,stress_def,model,fold_id,n_train,n_test,auc,pr_auc,brier,ece,threshold,alarm_rate,alarm_precision,drawdown_lift,severity_lift,n_alarms,n_events,n_test_eff,seed,calm_period_alarm_rate
global_scaler,h10_d05,VIXPercentileRaw,2,1095,127,0.36518858307849134,0.11676783631293151,0.4212861467002307,0.49964405134289713,0.9506849315068493,0.015748031496062992,0.0,0.2274348676271533,,2,18,127,46,
global_scaler,h10_d05,VIXPercentileCalibrated,2,1095,127,0.3672273190621814,0.11648118070445908,0.14133151096336605,0.14022167193362947,0.2753623188405797,0.0,,,,0,18,127,42,
global_scaler,h10_d05,VIXPercentileCalibrated,2,1095,127,0.3672273190621814,0.11648118070445908,0.14133151096336605,0.14022167193362947,0.2753623188405797,0.0,,,,0,18,127,43,
global_scaler,h10_d05,VIXPercentileCalibrated,2,1095,127,0.3672273190621814,0.11648118070445908,0.14133151096336605,0.14022167193362947,0.2753623188405797,0.0,,,,0,18,127,44,
global_scaler,h10_d05,VIXPercentileCalibrated,2,1095,127,0.3672273190621814,0.11648118070445908,0.14133151096336605,0.14022167193362947,0.2753623188405797,0.0,,,,0,18,127,45,
global_scaler,h10_d05,VIXPercentileCalibrated,2,1095,127,0.3672273190621814,0.11648118070445908,0.14133151096336605,0.14022167193362947,0.2753623188405797,0.0,,,,0,18,127,46,
global_scaler,h10_d05,HarRvThreshold,2,1095,127,0.33397190293742024,0.12919170051125284,0.1688591711125713,0.15310630119817406,0.1928010255474082,0.08571428571428572,0.0,0.5374682744562279,,9,18,105,42,
global_scaler,h10_d05,HarRvThreshold,2,1095,127,0.33397190293742024,0.12919170051125284,0.1688591711125713,0.15310630119817406,0.1928010255474082,0.08571428571428572,0.0,0.5374682744562279,,9,18,105,43,
global_scaler,h10_d05,HarRvThreshold,2,1095,127,0.33397190293742024,0.12919170051125284,0.1688591711125713,0.15310630119817406,0.1928010255474082,0.08571428571428572,0.0,0.5374682744562279,,9,18,105,44,
global_scaler,h10_d05,HarRvThreshold,2,1095,127,0.33397190293742024,0.12919170051125284,0.1688591711125713,0.15310630119817406,0.1928010255474082,0.08571428571428572,0.0,0.5374682744562279,,9,18,105,45,
global_scaler,h10_d05,HarRvThreshold,2,1095,127,0.33397190293742024,0.12919170051125284,0.1688591711125713,0.15310630119817406,0.1928010255474082,0.08571428571428572,0.0,0.5374682744562279,,9,18,105,46,
global_scaler,h10_d05,LogisticRegressionL2,2,1095,127,0.655453618756371,0.30343176125911664,0.12912017326241582,0.1320754841091064,0.7557846161970847,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,42,
global_scaler,h10_d05,LogisticRegressionL2,2,1095,127,0.655453618756371,0.30343176125911664,0.12912017326241582,0.1320754841091064,0.7557846161970847,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,43,
global_scaler,h10_d05,LogisticRegressionL2,2,1095,127,0.655453618756371,0.30343176125911664,0.12912017326241582,0.1320754841091064,0.7557846161970847,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,44,
global_scaler,h10_d05,LogisticRegressionL2,2,1095,127,0.655453618756371,0.30343176125911664,0.12912017326241582,0.1320754841091064,0.7557846161970847,0.023622047244094488,0.6666666666666666,2.3966655435247968,0.9740003150022857,3,18,127,45,
